,county_code_x,district_code_x,school_code_x,filler,year,subgroup_id,type,total_tested,total_tested_scores,grade,test_id,caaspp_enrollment,num_tested,mean_score,pct_exceed,pct_met,pct_met_above,pct_nearly_met,pct_not_met,students_with_scores,a1_above,a1_near,a1_below,a2_above,a2_near,a2_below,a3_above,a3_near,a3_below,a4_above,a4_near,a4_below,unique_code,category,subgroup,county_code_y,district_code_y,school_code_y,type_id,county,district,school,zipcode
972,1,61143,6056865,,2018,31,B,227,227,13,2,238.0,227.0,,24.67,16.74,41.41,21.15,37.44,227.0,29.52,26.87,43.61,22.91,38.33,38.77,26.87,37.89,35.24,0.0,0.0,0.0,1611436056865,Economic Status,Economically disadvantaged,1.0,61143.0,6056865.0,7.0,Alameda,Berkeley Unified,Willard Middle,94705.0
973,1,61143,6090187,,2018,31,B,69,69,3,1,16.0,16.0,2412.5,6.25,37.5,43.75,18.75,37.5,16.0,12.5,56.25,31.25,12.5,56.25,31.25,12.5,56.25,31.25,31.25,37.5,31.25,1611436090187,Economic Status,Economically disadvantaged,1.0,61143.0,6090187.0,7.0,Alameda,Berkeley Unified,Rosa Parks Environmental Science,94710.0
974,1,61143,6090187,,2018,31,B,69,69,3,2,16.0,16.0,2427.1,12.5,37.5,50.0,31.25,18.75,16.0,18.75,62.5,18.75,25.0,56.25,18.75,25.0,62.5,12.5,0.0,0.0,0.0,1611436090187,Economic Status,Economically disadvantaged,1.0,61143.0,6090187.0,7.0,Alameda,Berkeley Unified,Rosa Parks Environmental Science,94710.0
975,1,61143,6090187,,2018,31,B,69,69,4,2,31.0,30.0,2434.7,10.0,3.33,13.33,50.0,36.67,30.0,13.33,33.33,53.33,6.67,40.0,53.33,6.67,36.67,56.67,0.0,0.0,0.0,1611436090187,Economic Status,Economically disadvantaged,1.0,61143.0,6090187.0,7.0,Alameda,Berkeley Unified,Rosa Parks Environmental Science,94710.0
976,1,61143,6090187,,2018,31,B,69,69,4,1,31.0,30.0,2425.3,13.33,10.0,23.33,30.0,46.67,30.0,10.0,56.67,33.33,6.67,43.33,50.0,10.0,66.67,23.33,16.67,46.67,36.67,1611436090187,Economic Status,Economically disadvantaged,1.0,61143.0,6090187.0,7.0,Alameda,Berkeley Unified,Rosa Parks Environmental Science,94710.0
977,1,61143,6090187,,2018,31,B,69,69,5,1,24.0,23.0,2482.6,17.39,21.74,39.13,17.39,43.48,23.0,18.18,63.64,18.18,22.73,40.91,36.36,9.09,59.09,31.82,27.27,40.91,31.82,1611436090187,Economic Status,Economically disadvantaged,1.0,61143.0,6090187.0,7.0,Alameda,Berkeley Unified,Rosa Parks Environmental Science,94710.0
978,1,61143,6090187,,2018,31,B,69,69,5,2,24.0,23.0,2479.7,17.39,4.35,21.74,34.78,43.48,23.0,21.74,21.74,56.52,17.39,26.09,56.52,17.39,47.83,34.78,0.0,0.0,0.0,1611436090187,Economic Status,Economically disadvantaged,1.0,61143.0,6090187.0,7.0,Alameda,Berkeley Unified,Rosa Parks Environmental Science,94710.0
979,1,61143,6090187,,2018,31,B,69,69,13,2,71.0,69.0,,13.04,11.59,24.64,40.58,34.78,69.0,17.39,36.23,46.38,14.49,39.13,46.38,14.49,46.38,39.13,0.0,0.0,0.0,1611436090187,Economic Status,Economically disadvantaged,1.0,61143.0,6090187.0,7.0,Alameda,Berkeley Unified,Rosa Parks Environmental Science,94710.0
980,1,61143,6090187,,2018,31,B,69,69,13,1,71.0,69.0,,13.04,20.29,33.33,23.19,43.48,69.0,13.24,58.82,27.94,13.24,45.59,41.18,10.29,61.76,27.94,23.53,42.65,33.82,1611436090187,Economic Status,Economically disadvantaged,1.0,61143.0,6090187.0,7.0,Alameda,Berkeley Unified,Rosa Parks Environmental Science,94710.0
981,1,61143,6090195,,2018,31,B,80,80,3,1,27.0,23.0,2388.2,13.04,21.74,34.78,26.09,39.13,23.0,9.09,50.0,40.91,18.18,40.91,40.91,4.55,63.64,31.82,13.64,54.55,31.82,1611436090195,Economic Status,Economically disadvantaged,1.0,61143.0,6090195.0,7.0,Alameda,Berkeley Unified,Cragmont Elementary,94708.0
982,1,61143,6090195,,2018,31,B,82,82,3,2,27.0,24.0,2400.1,12.5,20.83,33.33,25.0,41.67,24.0,16.67,33.33,50.0,25.0,33.33,41.67,16.67,45.83,37.5,0.0,0.0,0.0,1611436090195,Economic Status,Economically disadvantaged,1.0,61143.0,6090195.0,7.0,Alameda,Berkeley Unified,Cragmont Elementary,94708.0
983,1,61143,6090195,,2018,31,B,82,82,4,2,30.0,30.0,2409.1,6.67,13.33,20.0,23.33,56.67,30.0,10.0,20.0,70.0,16.67,23.33,60.0,10.0,40.0,50.0,0.0,0.0,0.0,1611436090195,Economic Status,Economically disadvantaged,1.0,61143.0,6090195.0,7.0,Alameda,Berkeley Unified,Cragmont Elementary,94708.0
984,1,61143,6090195,,2018,31,B,80,80,4,1,30.0,29.0,2419.6,17.24,17.24,34.48,13.79,51.72,29.0,13.79,44.83,41.38,17.24,37.93,44.83,6.9,72.41,20.69,17.24,37.93,44.83,1611436090195,Economic Status,Economically disadvantaged,1.0,61143.0,6090195.0,7.0,Alameda,Berkeley Unified,Cragmont Elementary,94708.0
985,1,61143,6090195,,2018,31,B,80,80,5,1,28.0,28.0,2451.9,17.86,17.86,35.71,17.86,46.43,28.0,17.86,42.86,39.29,17.86,28.57,53.57,17.86,53.57,28.57,17.86,35.71,46.43,1611436090195,Economic Status,Economically disadvantaged,1.0,61143.0,6090195.0,7.0,Alameda,Berkeley Unified,Cragmont Elementary,94708.0
986,1,61143,6090195,,2018,31,B,82,82,5,2,28.0,28.0,2454.8,14.29,17.86,32.14,21.43,46.43,28.0,17.86,28.57,53.57,14.29,35.71,50.0,14.29,35.71,50.0,0.0,0.0,0.0,1611436090195,Economic Status,Economically disadvantaged,1.0,61143.0,6090195.0,7.0,Alameda,Berkeley Unified,Cragmont Elementary,94708.0
987,1,61143,6090195,,2018,31,B,82,82,13,2,85.0,82.0,,10.98,17.07,28.05,23.17,48.78,82.0,14.63,26.83,58.54,18.29,30.49,51.22,13.41,40.24,46.34,0.0,0.0,0.0,1611436090195,Economic Status,Economically disadvantaged,1.0,61143.0,6090195.0,7.0,Alameda,Berkeley Unified,Cragmont Elementary,94708.0
988,1,61143,6090195,,2018,31,B,80,80,13,1,85.0,80.0,,16.25,18.75,35.0,18.75,46.25,80.0,13.92,45.57,40.51,17.72,35.44,46.84,10.13,63.29,26.58,16.46,41.77,41.77,1611436090195,Economic Status,Economically disadvantaged,1.0,61143.0,6090195.0,7.0,Alameda,Berkeley Unified,Cragmont Elementary,94708.0
989,1,61143,6090211,,2018,31,B,67,67,3,1,23.0,23.0,2429.7,30.43,34.78,65.22,0.0,34.78,23.0,34.78,43.48,21.74,26.09,43.48,30.43,13.04,65.22,21.74,17.39,56.52,26.09,1611436090211,Economic Status,Economically disadvantaged,1.0,61143.0,6090211.0,7.0,Alameda,Berkeley Unified,Emerson Elementary,94705.0
990,1,61143,6090211,,2018,31,B,67,67,3,2,23.0,23.0,2423.1,4.35,26.09,30.43,47.83,21.74,23.0,21.74,34.78,43.48,17.39,56.52,26.09,21.74,73.91,4.35,0.0,0.0,0.0,1611436090211,Economic Status,Economically disadvantaged,1.0,61143.0,6090211.0,7.0,Alameda,Berkeley Unified,Emerson Elementary,94705.0
991,1,61143,6090211,,2018,31,B,67,67,4,2,21.0,21.0,2467.6,14.29,33.33,47.62,23.81,28.57,21.0,19.05,38.1,42.86,14.29,61.9,23.81,38.1,19.05,42.86,0.0,0.0,0.0,1611436090211,Economic Status,Economically disadvantaged,1.0,61143.0,6090211.0,7.0,Alameda,Berkeley Unified,Emerson Elementary,94705.0
992,1,61143,6090211,,2018,31,B,67,67,4,1,21.0,21.0,2480.7,28.57,23.81,52.38,23.81,23.81,21.0,23.81,57.14,19.05,14.29,71.43,14.29,33.33,57.14,9.52,19.05,66.67,14.29,1611436090211,Economic Status,Economically disadvantaged,1.0,61143.0,6090211.0,7.0,Alameda,Berkeley Unified,Emerson Elementary,94705.0
993,1,61143,6090211,,2018,31,B,67,67,5,1,23.0,23.0,2502.0,17.39,26.09,43.48,26.09,30.43,23.0,26.09,39.13,34.78,30.43,43.48,26.09,21.74,52.17,26.09,21.74,47.83,30.43,1611436090211,Economic Status,Economically disadvantaged,1.0,61143.0,6090211.0,7.0,Alameda,Berkeley Unified,Emerson Elementary,94705.0
994,1,61143,6090211,,2018,31,B,67,67,5,2,23.0,23.0,2508.4,26.09,17.39,43.48,26.09,30.43,23.0,30.43,30.43,39.13,30.43,30.43,39.13,26.09,47.83,26.09,0.0,0.0,0.0,1611436090211,Economic Status,Economically disadvantaged,1.0,61143.0,6090211.0,7.0,Alameda,Berkeley Unified,Emerson Elementary,94705.0
995,1,61143,6090211,,2018,31,B,67,67,13,2,67.0,67.0,,14.93,25.37,40.3,32.84,26.87,67.0,23.88,34.33,41.79,20.9,49.25,29.85,28.36,47.76,23.88,0.0,0.0,0.0,1611436090211,Economic Status,Economically disadvantaged,1.0,61143.0,6090211.0,7.0,Alameda,Berkeley Unified,Emerson Elementary,94705.0
996,1,61143,6090211,,2018,31,B,67,67,13,1,67.0,67.0,,25.37,28.36,53.73,16.42,29.85,67.0,28.36,46.27,25.37,23.88,52.24,23.88,22.39,58.21,19.4,19.4,56.72,23.88,1611436090211,Economic Status,Economically disadvantaged,1.0,61143.0,6090211.0,7.0,Alameda,Berkeley Unified,Emerson Elementary,94705.0
997,1,61143,6090252,,2018,31,B,54,54,3,2,24.0,24.0,2426.8,16.67,33.33,50.0,25.0,25.0,24.0,33.33,33.33,33.33,20.83,54.17,25.0,29.17,41.67,29.17,0.0,0.0,0.0,1611436090252,Economic Status,Economically disadvantaged,1.0,61143.0,6090252.0,7.0,Alameda,Berkeley Unified,Jefferson Elementary,94702.0
998,1,61143,6090252,,2018,31,B,54,54,3,1,24.0,24.0,2401.7,8.33,25.0,33.33,33.33,33.33,24.0,4.17,70.83,25.0,12.5,50.0,37.5,16.67,62.5,20.83,12.5,58.33,29.17,1611436090252,Economic Status,Economically disadvantaged,1.0,61143.0,6090252.0,7.0,Alameda,Berkeley Unified,Jefferson Elementary,94702.0
999,1,61143,6090252,,2018,31,B,54,54,4,1,,,,,,,,,,,,,,,,,,,,,,1611436090252,Economic Status,Economically disadvantaged,1.0,61143.0,6090252.0,7.0,Alameda,Berkeley Unified,Jefferson Elementary,94702.0
1000,1,61143,6090252,,2018,31,B,54,54,4,2,,,,,,,,,,,,,,,,,,,,,,1611436090252,Economic Status,Economically disadvantaged,1.0,61143.0,6090252.0,7.0,Alameda,Berkeley Unified,Jefferson Elementary,94702.0
1001,1,61143,6090252,,2018,31,B,54,54,5,2,20.0,20.0,2497.5,25.0,10.0,35.0,30.0,35.0,20.0,25.0,35.0,40.0,25.0,30.0,45.0,10.0,55.0,35.0,0.0,0.0,0.0,1611436090252,Economic Status,Economically disadvantaged,1.0,61143.0,6090252.0,7.0,Alameda,Berkeley Unified,Jefferson Elementary,94702.0
1002,1,61143,6090252,,2018,31,B,54,54,5,1,20.0,20.0,2485.9,15.0,35.0,50.0,15.0,35.0,20.0,25.0,55.0,20.0,35.0,30.0,35.0,5.0,80.0,15.0,20.0,40.0,40.0,1611436090252,Economic Status,Economically disadvantaged,1.0,61143.0,6090252.0,7.0,Alameda,Berkeley Unified,Jefferson Elementary,94702.0
1003,1,61143,6090252,,2018,31,B,54,54,13,1,55.0,54.0,,11.11,35.19,46.3,24.07,29.63,54.0,12.96,64.81,22.22,20.37,48.15,31.48,11.11,72.22,16.67,20.37,50.0,29.63,1611436090252,Economic Status,Economically disadvantaged,1.0,61143.0,6090252.0,7.0,Alameda,Berkeley Unified,Jefferson Elementary,94702.0
1004,1,61143,6090252,,2018,31,B,54,54,13,2,55.0,54.0,,16.67,25.93,42.59,27.78,29.63,54.0,25.93,37.04,37.04,20.37,44.44,35.19,20.37,48.15,31.48,0.0,0.0,0.0,1611436090252,Economic Status,Economically disadvantaged,1.0,61143.0,6090252.0,7.0,Alameda,Berkeley Unified,Jefferson Elementary,94702.0
1005,1,61143,6090278,,2018,31,B,64,64,3,1,14.0,14.0,2374.2,21.43,7.14,28.57,21.43,50.0,14.0,21.43,28.57,50.0,0.0,35.71,64.29,14.29,64.29,21.43,14.29,42.86,42.86,1611436090278,Economic Status,Economically disadvantaged,1.0,61143.0,6090278.0,7.0,Alameda,Berkeley Unified,Sylvia Mendez Elementary,94705.0
1006,1,61143,6090278,,2018,31,B,64,64,3,2,14.0,14.0,2408.4,14.29,21.43,35.71,35.71,28.57,14.0,28.57,35.71,35.71,28.57,21.43,50.0,35.71,50.0,14.29,0.0,0.0,0.0,1611436090278,Economic Status,Economically disadvantaged,1.0,61143.0,6090278.0,7.0,Alameda,Berkeley Unified,Sylvia Mendez Elementary,94705.0
1007,1,61143,6090278,,2018,31,B,64,64,4,2,29.0,29.0,2473.7,13.79,24.14,37.93,41.38,20.69,29.0,27.59,24.14,48.28,20.69,44.83,34.48,20.69,48.28,31.03,0.0,0.0,0.0,1611436090278,Economic Status,Economically disadvantaged,1.0,61143.0,6090278.0,7.0,Alameda,Berkeley Unified,Sylvia Mendez Elementary,94705.0
1008,1,61143,6090278,,2018,31,B,64,64,4,1,29.0,29.0,2429.9,17.24,17.24,34.48,20.69,44.83,29.0,24.14,41.38,34.48,6.9,48.28,44.83,10.34,79.31,10.34,24.14,41.38,34.48,1611436090278,Economic Status,Economically disadvantaged,1.0,61143.0,6090278.0,7.0,Alameda,Berkeley Unified,Sylvia Mendez Elementary,94705.0
1009,1,61143,6090278,,2018,31,B,64,64,5,2,21.0,21.0,2489.6,33.33,4.76,38.1,28.57,33.33,21.0,33.33,23.81,42.86,23.81,38.1,38.1,14.29,42.86,42.86,0.0,0.0,0.0,1611436090278,Economic Status,Economically disadvantaged,1.0,61143.0,6090278.0,7.0,Alameda,Berkeley Unified,Sylvia Mendez Elementary,94705.0
1010,1,61143,6090278,,2018,31,B,64,64,5,1,21.0,21.0,2496.9,28.57,9.52,38.1,33.33,28.57,21.0,23.81,42.86,33.33,33.33,33.33,33.33,9.52,66.67,23.81,33.33,38.1,28.57,1611436090278,Economic Status,Economically disadvantaged,1.0,61143.0,6090278.0,7.0,Alameda,Berkeley Unified,Sylvia Mendez Elementary,94705.0
1011,1,61143,6090278,,2018,31,B,64,64,13,1,64.0,64.0,,21.88,12.5,34.38,25.0,40.63,64.0,23.44,39.06,37.5,14.06,40.63,45.31,10.94,71.88,17.19,25.0,40.63,34.38,1611436090278,Economic Status,Economically disadvantaged,1.0,61143.0,6090278.0,7.0,Alameda,Berkeley Unified,Sylvia Mendez Elementary,94705.0
1012,1,61143,6090278,,2018,31,B,64,64,13,2,64.0,64.0,,20.31,17.19,37.5,35.94,26.56,64.0,29.69,26.56,43.75,23.44,37.5,39.06,21.88,46.88,31.25,0.0,0.0,0.0,1611436090278,Economic Status,Economically disadvantaged,1.0,61143.0,6090278.0,7.0,Alameda,Berkeley Unified,Sylvia Mendez Elementary,94705.0
1013,1,61143,6090286,,2018,31,B,76,76,3,1,28.0,27.0,2385.0,3.7,18.52,22.22,37.04,40.74,27.0,3.7,70.37,25.93,7.41,40.74,51.85,7.41,81.48,11.11,3.7,55.56,40.74,1611436090286,Economic Status,Economically disadvantaged,1.0,61143.0,6090286.0,7.0,Alameda,Berkeley Unified,Malcolm X Elementary,94703.0
1014,1,61143,6090286,,2018,31,B,76,76,3,2,28.0,27.0,2397.7,14.81,22.22,37.04,22.22,40.74,27.0,25.93,33.33,40.74,22.22,37.04,40.74,22.22,33.33,44.44,0.0,0.0,0.0,1611436090286,Economic Status,Economically disadvantaged,1.0,61143.0,6090286.0,7.0,Alameda,Berkeley Unified,Malcolm X Elementary,94703.0
1015,1,61143,6090286,,2018,31,B,76,76,4,2,32.0,31.0,2422.0,6.45,9.68,16.13,45.16,38.71,31.0,6.45,38.71,54.84,6.45,45.16,48.39,9.68,38.71,51.61,0.0,0.0,0.0,1611436090286,Economic Status,Economically disadvantaged,1.0,61143.0,6090286.0,7.0,Alameda,Berkeley Unified,Malcolm X Elementary,94703.0
1016,1,61143,6090286,,2018,31,B,76,76,4,1,32.0,31.0,2408.6,16.13,16.13,32.26,12.9,54.84,31.0,6.45,54.84,38.71,22.58,29.03,48.39,9.68,58.06,32.26,12.9,35.48,51.61,1611436090286,Economic Status,Economically disadvantaged,1.0,61143.0,6090286.0,7.0,Alameda,Berkeley Unified,Malcolm X Elementary,94703.0
1017,1,61143,6090286,,2018,31,B,76,76,5,1,18.0,18.0,2497.7,22.22,27.78,50.0,22.22,27.78,18.0,22.22,50.0,27.78,27.78,44.44,27.78,5.56,61.11,33.33,11.11,72.22,16.67,1611436090286,Economic Status,Economically disadvantaged,1.0,61143.0,6090286.0,7.0,Alameda,Berkeley Unified,Malcolm X Elementary,94703.0
1018,1,61143,6090286,,2018,31,B,76,76,5,2,18.0,18.0,2488.7,16.67,11.11,27.78,33.33,38.89,18.0,22.22,33.33,44.44,16.67,33.33,50.0,16.67,38.89,44.44,0.0,0.0,0.0,1611436090286,Economic Status,Economically disadvantaged,1.0,61143.0,6090286.0,7.0,Alameda,Berkeley Unified,Malcolm X Elementary,94703.0
1019,1,61143,6090286,,2018,31,B,76,76,13,2,78.0,76.0,,11.84,14.47,26.32,34.21,39.47,76.0,17.11,35.53,47.37,14.47,39.47,46.05,15.79,36.84,47.37,0.0,0.0,0.0,1611436090286,Economic Status,Economically disadvantaged,1.0,61143.0,6090286.0,7.0,Alameda,Berkeley Unified,Malcolm X Elementary,94703.0
1020,1,61143,6090286,,2018,31,B,76,76,13,1,78.0,76.0,,13.16,19.74,32.89,23.68,43.42,76.0,9.21,59.21,31.58,18.42,36.84,44.74,7.89,67.11,25.0,9.21,51.32,39.47,1611436090286,Economic Status,Economically disadvantaged,1.0,61143.0,6090286.0,7.0,Alameda,Berkeley Unified,Malcolm X Elementary,94703.0
1021,1,61143,6090294,,2018,31,B,286,286,6,2,104.0,101.0,2463.1,5.94,10.89,16.83,27.72,55.45,101.0,5.94,29.7,64.36,4.95,34.65,60.4,6.93,42.57,50.5,0.0,0.0,0.0,1611436090294,Economic Status,Economically disadvantaged,1.0,61143.0,6090294.0,7.0,Alameda,Berkeley Unified,Longfellow Arts And Technology Middle,94703.0
1022,1,61143,6090294,,2018,31,B,286,285,6,1,104.0,101.0,2457.4,2.97,24.75,27.72,19.8,52.48,101.0,9.9,36.63,53.47,7.92,33.66,58.42,7.92,62.38,29.7,11.88,50.5,37.62,1611436090294,Economic Status,Economically disadvantaged,1.0,61143.0,6090294.0,7.0,Alameda,Berkeley Unified,Longfellow Arts And Technology Middle,94703.0
1023,1,61143,6090294,,2018,31,B,286,285,7,1,104.0,99.0,2491.3,6.12,20.41,26.53,25.51,47.96,98.0,12.24,31.63,56.12,10.31,49.48,40.21,6.12,58.16,35.71,16.33,44.9,38.78,1611436090294,Economic Status,Economically disadvantaged,1.0,61143.0,6090294.0,7.0,Alameda,Berkeley Unified,Longfellow Arts And Technology Middle,94703.0
1024,1,61143,6090294,,2018,31,B,286,286,7,2,104.0,99.0,2483.5,4.04,16.16,20.2,31.31,48.48,99.0,9.09,24.24,66.67,5.05,45.45,49.49,11.11,53.54,35.35,0.0,0.0,0.0,1611436090294,Economic Status,Economically disadvantaged,1.0,61143.0,6090294.0,7.0,Alameda,Berkeley Unified,Longfellow Arts And Technology Middle,94703.0
1025,1,61143,6090294,,2018,31,B,286,286,8,2,90.0,86.0,2544.1,11.63,19.77,31.4,36.05,32.56,86.0,16.28,50.0,33.72,8.14,61.63,30.23,17.44,60.47,22.09,0.0,0.0,0.0,1611436090294,Economic Status,Economically disadvantaged,1.0,61143.0,6090294.0,7.0,Alameda,Berkeley Unified,Longfellow Arts And Technology Middle,94703.0
1026,1,61143,6090294,,2018,31,B,286,285,8,1,90.0,86.0,2524.0,6.98,23.26,30.23,36.05,33.72,86.0,13.95,44.19,41.86,11.63,47.67,40.7,11.63,66.28,22.09,15.12,53.49,31.4,1611436090294,Economic Status,Economically disadvantaged,1.0,61143.0,6090294.0,7.0,Alameda,Berkeley Unified,Longfellow Arts And Technology Middle,94703.0
1027,1,61143,6090294,,2018,31,B,286,285,13,1,298.0,286.0,,5.26,22.81,28.07,26.67,45.26,285.0,11.93,37.19,50.88,9.86,43.31,46.83,8.42,62.11,29.47,14.39,49.47,36.14,1611436090294,Economic Status,Economically disadvantaged,1.0,61143.0,6090294.0,7.0,Alameda,Berkeley Unified,Longfellow Arts And Technology Middle,94703.0
1028,1,61143,6090294,,2018,31,B,286,286,13,2,298.0,286.0,,6.99,15.38,22.38,31.47,46.15,286.0,10.14,33.92,55.94,5.94,46.5,47.55,11.54,51.75,36.71,0.0,0.0,0.0,1611436090294,Economic Status,Economically disadvantaged,1.0,61143.0,6090294.0,7.0,Alameda,Berkeley Unified,Longfellow Arts And Technology Middle,94703.0
1029,1,61143,6090302,,2018,31,B,57,57,3,2,14.0,14.0,2429.6,7.14,57.14,64.29,7.14,28.57,14.0,21.43,50.0,28.57,28.57,35.71,35.71,35.71,42.86,21.43,0.0,0.0,0.0,1611436090302,Economic Status,Economically disadvantaged,1.0,61143.0,6090302.0,7.0,Alameda,Berkeley Unified,Oxford Elementary,94707.0
1030,1,61143,6090302,,2018,31,B,57,57,3,1,14.0,14.0,2393.6,7.14,28.57,35.71,28.57,35.71,14.0,7.14,35.71,57.14,0.0,64.29,35.71,14.29,64.29,21.43,21.43,57.14,21.43,1611436090302,Economic Status,Economically disadvantaged,1.0,61143.0,6090302.0,7.0,Alameda,Berkeley Unified,Oxford Elementary,94707.0
1031,1,61143,6090302,,2018,31,B,57,57,4,1,25.0,23.0,2428.6,13.04,4.35,17.39,26.09,56.52,23.0,13.04,30.43,56.52,17.39,26.09,56.52,13.04,60.87,26.09,21.74,39.13,39.13,1611436090302,Economic Status,Economically disadvantaged,1.0,61143.0,6090302.0,7.0,Alameda,Berkeley Unified,Oxford Elementary,94707.0
1032,1,61143,6090302,,2018,31,B,57,57,4,2,25.0,23.0,2453.0,8.7,17.39,26.09,52.17,21.74,23.0,13.04,30.43,56.52,17.39,30.43,52.17,13.04,73.91,13.04,0.0,0.0,0.0,1611436090302,Economic Status,Economically disadvantaged,1.0,61143.0,6090302.0,7.0,Alameda,Berkeley Unified,Oxford Elementary,94707.0
1033,1,61143,6090302,,2018,31,B,57,57,5,2,20.0,20.0,2403.9,5.0,5.0,10.0,10.0,80.0,20.0,5.0,10.0,85.0,5.0,35.0,60.0,0.0,25.0,75.0,0.0,0.0,0.0,1611436090302,Economic Status,Economically disadvantaged,1.0,61143.0,6090302.0,7.0,Alameda,Berkeley Unified,Oxford Elementary,94707.0
1034,1,61143,6090302,,2018,31,B,57,57,5,1,20.0,20.0,2438.7,0.0,25.0,25.0,25.0,50.0,20.0,5.0,60.0,35.0,5.0,45.0,50.0,0.0,75.0,25.0,5.0,55.0,40.0,1611436090302,Economic Status,Economically disadvantaged,1.0,61143.0,6090302.0,7.0,Alameda,Berkeley Unified,Oxford Elementary,94707.0
1035,1,61143,6090302,,2018,31,B,57,57,13,1,59.0,57.0,,7.02,17.54,24.56,26.32,49.12,57.0,8.77,42.11,49.12,8.77,42.11,49.12,8.77,66.67,24.56,15.79,49.12,35.09,1611436090302,Economic Status,Economically disadvantaged,1.0,61143.0,6090302.0,7.0,Alameda,Berkeley Unified,Oxford Elementary,94707.0
1036,1,61143,6090302,,2018,31,B,57,57,13,2,59.0,57.0,,7.02,22.81,29.82,26.32,43.86,57.0,12.28,28.07,59.65,15.79,33.33,50.88,14.04,49.12,36.84,0.0,0.0,0.0,1611436090302,Economic Status,Economically disadvantaged,1.0,61143.0,6090302.0,7.0,Alameda,Berkeley Unified,Oxford Elementary,94707.0
1037,1,61143,6090310,,2018,31,B,88,88,3,1,25.0,24.0,2381.2,4.17,25.0,29.17,29.17,41.67,24.0,8.33,37.5,54.17,12.5,37.5,50.0,4.17,66.67,29.17,8.33,66.67,25.0,1611436090310,Economic Status,Economically disadvantaged,1.0,61143.0,6090310.0,7.0,Alameda,Berkeley Unified,Thousand Oaks Elementary,94707.0
1038,1,61143,6090310,,2018,31,B,88,88,3,2,25.0,24.0,2393.3,4.17,25.0,29.17,37.5,33.33,24.0,12.5,37.5,50.0,8.33,54.17,37.5,8.33,50.0,41.67,0.0,0.0,0.0,1611436090310,Economic Status,Economically disadvantaged,1.0,61143.0,6090310.0,7.0,Alameda,Berkeley Unified,Thousand Oaks Elementary,94707.0
1039,1,61143,6090310,,2018,31,B,88,88,4,2,33.0,32.0,2415.5,6.25,3.13,9.38,40.63,50.0,32.0,6.25,25.0,68.75,12.5,37.5,50.0,6.25,37.5,56.25,0.0,0.0,0.0,1611436090310,Economic Status,Economically disadvantaged,1.0,61143.0,6090310.0,7.0,Alameda,Berkeley Unified,Thousand Oaks Elementary,94707.0
1040,1,61143,6090310,,2018,31,B,88,88,4,1,33.0,32.0,2404.9,9.38,12.5,21.88,9.38,68.75,32.0,9.38,40.63,50.0,12.5,28.13,59.38,6.25,56.25,37.5,9.38,40.63,50.0,1611436090310,Economic Status,Economically disadvantaged,1.0,61143.0,6090310.0,7.0,Alameda,Berkeley Unified,Thousand Oaks Elementary,94707.0
1041,1,61143,6090310,,2018,31,B,88,88,5,2,32.0,32.0,2454.1,3.13,12.5,15.63,21.88,62.5,32.0,6.25,25.0,68.75,6.25,34.38,59.38,3.13,50.0,46.88,0.0,0.0,0.0,1611436090310,Economic Status,Economically disadvantaged,1.0,61143.0,6090310.0,7.0,Alameda,Berkeley Unified,Thousand Oaks Elementary,94707.0
1042,1,61143,6090310,,2018,31,B,88,88,5,1,32.0,32.0,2446.0,0.0,21.88,21.88,34.38,43.75,32.0,6.25,46.88,46.88,9.38,50.0,40.63,0.0,71.88,28.13,6.25,53.13,40.63,1611436090310,Economic Status,Economically disadvantaged,1.0,61143.0,6090310.0,7.0,Alameda,Berkeley Unified,Thousand Oaks Elementary,94707.0
1043,1,61143,6090310,,2018,31,B,88,88,13,2,90.0,88.0,,4.55,12.5,17.05,32.95,50.0,88.0,7.95,28.41,63.64,9.09,40.91,50.0,5.68,45.45,48.86,0.0,0.0,0.0,1611436090310,Economic Status,Economically disadvantaged,1.0,61143.0,6090310.0,7.0,Alameda,Berkeley Unified,Thousand Oaks Elementary,94707.0
1044,1,61143,6090310,,2018,31,B,88,88,13,1,90.0,88.0,,4.55,19.32,23.86,23.86,52.27,88.0,7.95,42.05,50.0,11.36,38.64,50.0,3.41,64.77,31.82,7.95,52.27,39.77,1611436090310,Economic Status,Economically disadvantaged,1.0,61143.0,6090310.0,7.0,Alameda,Berkeley Unified,Thousand Oaks Elementary,94707.0
1045,1,61143,6090328,,2018,31,B,66,66,3,2,20.0,19.0,2415.3,5.26,36.84,42.11,36.84,21.05,19.0,26.32,47.37,26.32,21.05,36.84,42.11,10.53,63.16,26.32,0.0,0.0,0.0,1611436090328,Economic Status,Economically disadvantaged,1.0,61143.0,6090328.0,7.0,Alameda,Berkeley Unified,Washington Elementary,94704.0
1046,1,61143,6090328,,2018,31,B,64,64,3,1,20.0,17.0,2379.7,0.0,23.53,23.53,23.53,52.94,17.0,5.88,41.18,52.94,5.88,47.06,47.06,0.0,88.24,11.76,11.76,41.18,47.06,1611436090328,Economic Status,Economically disadvantaged,1.0,61143.0,6090328.0,7.0,Alameda,Berkeley Unified,Washington Elementary,94704.0
